date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,county_name,county_norm,county_code
2024-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,192.5,1.47,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Sorghum,65,KG,aggregate,Retail,KES,60.0,0.46,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.76,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,KES,600.0,4.58,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,KES,700.0,5.34,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,milk and dairy,Milk (UHT),794,500 ML,aggregate,Retail,KES,100.0,0.76,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.076,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,175.0,1.34,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,262.5,2.0,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,195.0,1.49,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,vegetables and fruits,Bananas,254,Unit,aggregate,Retail,KES,20.0,0.15,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,50.0,0.38,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Maize flour,76,KG,aggregate,Retail,KES,100.0,0.76,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,150.0,1.15,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Sorghum,65,KG,aggregate,Retail,KES,80.0,0.61,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,110.0,0.84,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,KES,600.0,4.58,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,milk and dairy,Milk (UHT),794,500 ML,aggregate,Retail,KES,80.0,0.61,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.076,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,190.0,1.45,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,300.0,2.29,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,200.0,1.53,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,51.67,0.39,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,cereals and tubers,Maize flour,76,KG,aggregate,Retail,KES,91.67,0.7,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,141.67,1.08,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,96.67,0.74,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,KES,600.0,4.58,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,"meat, fish and eggs",Meat (camel),344,KG,aggregate,Retail,KES,600.0,4.58,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,KES,650.0,4.96,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,milk and dairy,Milk (UHT),794,500 ML,aggregate,Retail,KES,86.67,0.66,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,milk and dairy,"Milk (camel, fresh)",817,L,aggregate,Retail,KES,200.0,1.53,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.076,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,176.67,1.35,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,260.0,1.98,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,156.67,1.2,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,70.0,0.53,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,cereals and tubers,Maize flour,76,KG,aggregate,Retail,KES,100.0,0.76,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,130.0,0.99,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.76,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,milk and dairy,Milk (UHT),794,500 ML,aggregate,Retail,KES,100.0,0.76,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.076,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,150.0,1.15,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,250.0,1.91,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,160.0,1.22,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,60.0,0.46,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,140.0,1.07,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,cereals and tubers,Sorghum,65,KG,aggregate,Retail,KES,60.0,0.46,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.76,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,milk and dairy,Milk (UHT),794,500 ML,aggregate,Retail,KES,90.0,0.69,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.076,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,140.0,1.07,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,250.0,1.91,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,160.0,1.22,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,60.0,0.46,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,cereals and tubers,Maize flour,76,KG,aggregate,Retail,KES,85.0,0.65,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,cereals and tubers,Potatoes (Irish),148,KG,aggregate,Retail,KES,85.0,0.65,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,160.0,1.22,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,cereals and tubers,Sorghum,65,KG,aggregate,Retail,KES,80.0,0.61,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,95.0,0.73,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,milk and dairy,Milk (UHT),794,500 ML,aggregate,Retail,KES,70.0,0.53,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.076,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,150.0,1.15,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,250.0,1.91,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,160.0,1.22,Turkana,turkana,KE023
2024-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,vegetables and fruits,Bananas,254,Unit,aggregate,Retail,KES,20.0,0.15,Turkana,turkana,KE023
2024-05-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,cereals and tubers,Maize flour,76,KG,aggregate,Retail,KES,100.68,0.77,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,cereals and tubers,Potatoes (Irish),148,KG,aggregate,Retail,KES,107.01,0.82,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,123.71,0.95,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,103.88,0.8,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.077,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,144.3,1.11,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,258.35,1.98,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,147.12,1.13,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,vegetables and fruits,Bananas,254,Unit,aggregate,Retail,KES,10.0,0.077,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,54.17,0.42,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize flour,76,KG,aggregate,Retail,KES,100.07,0.77,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Potatoes (Irish),148,KG,aggregate,Retail,KES,116.71,0.89,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,115.5,0.89,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Sorghum,65,KG,aggregate,Retail,KES,44.17,0.34,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,107.19,0.82,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,"meat, fish and eggs",Meat (camel),344,KG,aggregate,Retail,KES,600.0,4.6,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,KES,758.33,5.81,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,milk and dairy,Milk (UHT),794,500 ML,aggregate,Retail,KES,41.48,0.32,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.077,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,144.93,1.11,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,251.38,1.93,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,142.46,1.09,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,vegetables and fruits,Bananas,254,Unit,aggregate,Retail,KES,13.39,0.1,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,80.0,0.61,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Maize flour,76,KG,aggregate,Retail,KES,100.0,0.77,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Potatoes (Irish),148,KG,aggregate,Retail,KES,106.26,0.81,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,126.84,0.97,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.77,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,"meat, fish and eggs",Meat (camel),344,KG,aggregate,Retail,KES,600.0,4.6,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,KES,600.0,4.6,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,milk and dairy,"Milk (camel, fresh)",817,L,aggregate,Retail,KES,200.0,1.53,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,35.98,0.28,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,144.68,1.11,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,232.84,1.78,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,138.76,1.06,Garissa,garissa,KE007
2024-05-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,vegetables and fruits,Bananas,254,Unit,aggregate,Retail,KES,10.0,0.077,Garissa,garissa,KE007
2024-05-15,Rift Valley,Turkana,Ethiopia (Kakuma),3253,3.72,34.85,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,51.67,0.4,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Ethiopia (Kakuma),3253,3.72,34.85,cereals and tubers,Maize flour,76,KG,aggregate,Retail,KES,78.33,0.6,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Ethiopia (Kakuma),3253,3.72,34.85,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,165.83,1.27,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Ethiopia (Kakuma),3253,3.72,34.85,cereals and tubers,Sorghum,65,KG,aggregate,Retail,KES,56.67,0.43,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Ethiopia (Kakuma),3253,3.72,34.85,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,97.5,0.75,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Ethiopia (Kakuma),3253,3.72,34.85,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,KES,600.0,4.6,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Ethiopia (Kakuma),3253,3.72,34.85,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,KES,700.0,5.36,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Ethiopia (Kakuma),3253,3.72,34.85,milk and dairy,Milk (UHT),794,500 ML,aggregate,Retail,KES,90.0,0.69,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Ethiopia (Kakuma),3253,3.72,34.85,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.077,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Ethiopia (Kakuma),3253,3.72,34.85,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,165.0,1.26,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Ethiopia (Kakuma),3253,3.72,34.85,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,279.17,2.14,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Ethiopia (Kakuma),3253,3.72,34.85,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,165.0,1.26,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,66.67,0.51,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize flour,76,KG,aggregate,Retail,KES,86.67,0.66,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Potatoes (Irish),148,KG,aggregate,Retail,KES,85.0,0.65,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,170.0,1.3,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Sorghum,65,KG,aggregate,Retail,KES,75.0,0.57,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.77,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,"meat, fish and eggs",Meat (camel),344,KG,aggregate,Retail,KES,650.0,4.98,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,KES,800.0,6.13,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,milk and dairy,Milk (UHT),794,500 ML,aggregate,Retail,KES,86.67,0.66,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.077,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,173.33,1.33,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,280.0,2.15,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,185.0,1.42,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,vegetables and fruits,Bananas,254,Unit,aggregate,Retail,KES,20.0,0.15,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,60.0,0.46,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Maize flour,76,KG,aggregate,Retail,KES,83.75,0.64,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Potatoes (Irish),148,KG,aggregate,Retail,KES,87.5,0.67,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,150.0,1.15,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,95.0,0.73,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,"meat, fish and eggs",Meat (camel),344,KG,aggregate,Retail,KES,600.0,4.6,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,KES,725.0,5.56,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,milk and dairy,Milk (UHT),794,500 ML,aggregate,Retail,KES,80.0,0.61,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.077,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,155.0,1.19,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,268.75,2.06,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,165.0,1.26,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,vegetables and fruits,Bananas,254,Unit,aggregate,Retail,KES,20.0,0.15,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,60.0,0.46,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Maize flour,76,KG,aggregate,Retail,KES,87.5,0.67,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Potatoes (Irish),148,KG,aggregate,Retail,KES,81.67,0.63,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,179.17,1.37,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Sorghum,65,KG,aggregate,Retail,KES,60.0,0.46,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.77,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,KES,600.0,4.6,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,"meat, fish and eggs",Meat (camel),344,KG,aggregate,Retail,KES,600.0,4.6,Turkana,turkana,KE023
2024-05-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,KES,700.0,5.36,Turkana,turkana,KE023
